Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,Country,City,State,Region,Product_ID,Sub_Category,Category,Product_Name,MRP_per_unit,CostPrice_per_unit,Quantity,Discount
CA-2016-106397,2016-07-07,2016-07-13,Standard Class,MJ-17740,Max Jones,Consumer,United States,Orem,Utah,West,OFF-PA-10003441,Paper,Office Supplies,Xerox 226,12.96,6.7392,2,0
US-2016-150140,2016-04-06,2016-04-10,Standard Class,VM-21685,Valerie Mitchum,Home Office,United States,Burlington,Vermont,East,TEC-PH-10002555,Phones,Technology,Nortel Meridian M5316 Digital phone,1294.75,958.115,5,0
CA-2014-116666,2014-05-08,2014-05-10,First Class,KT-16480,Kean Thornton,Consumer,United States,Philadelphia,Pennsylvania,East,TEC-CO-10001449,Copiers,Technology,Hewlett Packard LaserJet 3310 Copier,1799.97,1559.974,5,0.4
CA-2017-148992,2017-11-23,2017-11-27,Standard Class,CS-12250,Chris Selesnick,Corporate,United States,Chicago,Illinois,Central,OFF-PA-10004285,Paper,Office Supplies,Xerox 1959,10.688,6.9472,2,0.2
CA-2016-140935,2016-11-10,2016-11-12,First Class,AB-10015,Aaron Bergman,Consumer,United States,Oklahoma City,Oklahoma,Central,TEC-PH-10000562,Phones,Technology,Samsung Convoy 3,221.98,159.8256,2,0
CA-2014-157644,2014-12-31,2015-01-01,First Class,AH-10030,Aaron Hawkins,Corporate,United States,New York City,New York,East,TEC-AC-10003614,Accessories,Technology,Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc 10/Pack,34.77,23.2959,3,0
US-2017-100398,2017-08-19,2017-08-23,Standard Class,DO-13435,Denny Ordway,Consumer,United States,Salt Lake City,Utah,West,OFF-BI-10002133,Binders,Office Supplies,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders 800 sheets",102.72,65.484,3,0.2
CA-2016-113082,2016-09-12,2016-09-16,Standard Class,MC-17590,Matt Collister,Corporate,United States,Utica,New York,East,FUR-FU-10002813,Furnishings,Furniture,DAX Contemporary Wood Frame with Silver Metal Mat Desktop 11 x 14 Size,40.48,25.9072,2,0
US-2017-110646,2017-10-26,2017-10-31,Standard Class,JF-15190,Jamie Frazer,Consumer,United States,Philadelphia,Pennsylvania,East,OFF-BI-10004330,Binders,Office Supplies,GBC Velobind Prepunched Cover Sets Regency Series,33.282,61.017,3,0.7
CA-2017-120614,2017-05-30,2017-06-04,Standard Class,SM-20950,Suzanne McNair,Corporate,United States,Los Angeles,California,West,OFF-PA-10004911,Paper,Office Supplies,Rediform S.O.S. 1-Up Phone Message Bk 4-1/4x3-1/16 Bk 1 Form/Pg 40 Messages/Bk 3/Pk,37.52,19.5104,4,0
US-2016-140172,2016-03-08,2016-03-13,Standard Class,SP-20650,Stephanie Phelps,Corporate,United States,Jackson,Michigan,Central,OFF-AP-10004233,Appliances,Office Supplies,Honeywell Enviracaire Portable Air Cleaner for up to 8 x 10 Room,207.144,158.8104,3,0.1
CA-2015-127754,2015-07-26,2015-07-31,Standard Class,CK-12760,Cyma Kinney,Corporate,United States,Glendale,Arizona,West,FUR-CH-10003199,Chairs,Furniture,Office Star - Contemporary Task Swivel Chair,266.352,253.0344,3,0.2
CA-2015-144274,2015-11-23,2015-11-25,Second Class,PW-19240,Pierre Wener,Consumer,United States,Wilmington,Delaware,East,TEC-PH-10003012,Phones,Technology,Nortel Meridian M3904 Professional Digital phone,307.98,218.6658,2,0
CA-2015-142930,2015-11-28,2015-12-02,Standard Class,EB-14170,Evan Bailliet,Consumer,United States,Austin,Texas,Central,OFF-PA-10003395,Paper,Office Supplies,Xerox 1941,335.52,218.088,4,0.2
CA-2017-100622,2017-11-03,2017-11-07,Standard Class,DK-13090,Dave Kipp,Consumer,United States,Orlando,Florida,South,TEC-CO-10003236,Copiers,Technology,Canon Image Class D660 Copier,959.984,647.9892,2,0.2
CA-2017-117156,2017-03-21,2017-03-23,Second Class,TB-21055,Ted Butterfield,Consumer,United States,Reading,Pennsylvania,East,OFF-EN-10003845,Envelopes,Office Supplies,Colored Envelopes,8.856,5.9778,3,0.2
CA-2015-115399,2015-12-19,2015-12-22,First Class,AG-10900,Arthur Gainer,Consumer,United States,Philadelphia,Pennsylvania,East,OFF-LA-10003190,Labels,Office Supplies,Avery 474,6.912,4.4064,3,0.2
US-2014-157847,2014-04-02,2014-04-06,Second Class,SC-20020,Sam Craven,Consumer,United States,Houston,Texas,Central,OFF-PA-10002986,Paper,Office Supplies,Xerox 1898,26.72,17.368,5,0.2
CA-2015-115168,2015-06-05,2015-06-09,Standard Class,BB-11545,Brenda Bowman,Corporate,United States,Saint Charles,Missouri,Central,OFF-PA-10000528,Paper,Office Supplies,Xerox 1981,10.56,5.808,2,0
CA-2014-109680,2014-10-06,2014-10-09,First Class,VP-21760,Victoria Pisteka,Corporate,United States,Indianapolis,Indiana,Central,OFF-ST-10001932,Storage,Office Supplies,Fellowes Staxonsteel Drawer Files,386.34,332.2524,2,0
CA-2016-167983,2016-08-21,2016-08-24,Second Class,RP-19270,Rachel Payne,Corporate,United States,Seattle,Washington,West,OFF-BI-10003727,Binders,Office Supplies,Avery Durable Slant Ring Binders With Label Holder,33.44,21.736,10,0.2
CA-2015-145324,2015-11-15,2015-11-19,Standard Class,DH-13675,Duane Huffman,Home Office,United States,Harrisonburg,Virginia,South,FUR-FU-10002759,Furnishings,Furniture,12-1/2 Diameter Round Wall Clock,39.96,25.5744,2,0
CA-2015-153423,2015-06-22,2015-06-27,Standard Class,SW-20455,Shaun Weien,Consumer,United States,Rochester,New York,East,OFF-BI-10000545,Binders,Office Supplies,GBC Ibimaster 500 Manual ProClick Binding System,1217.568,760.98,2,0.2
US-2017-132675,2017-09-24,2017-09-28,Standard Class,KF-16285,Karen Ferguson,Home Office,United States,Sandy Springs,Georgia,South,OFF-ST-10004950,Storage,Office Supplies,Tenex Personal Filing Tote With Secure Closure Lid Black/Frost,15.51,11.6325,1,0
CA-2014-153808,2014-04-06,2014-04-10,Second Class,FH-14275,Frank Hawley,Corporate,United States,Los Angeles,California,West,OFF-AR-10001725,Art,Office Supplies,Boston Home & Office Model 2000 Electric Pencil Sharpeners,70.95,52.503,3,0
US-2016-112396,2016-02-09,2016-02-13,Standard Class,JR-16210,Justin Ritter,Corporate,United States,San Francisco,California,West,TEC-AC-10003628,Accessories,Technology,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,89.97,50.3832,3,0
CA-2014-141173,2014-11-18,2014-11-20,Second Class,JC-16105,Julie Creighton,Corporate,United States,Minneapolis,Minnesota,Central,OFF-ST-10000885,Storage,Office Supplies,Fellowes Desktop Hanging File Manager,67.15,50.3625,5,0
CA-2017-156664,2017-12-18,2017-12-23,Standard Class,BP-11290,Beth Paige,Consumer,United States,Columbus,Ohio,East,OFF-BI-10004209,Binders,Office Supplies,Fellowes Twister Kit Gray/Clear 3/pkg,7.236,13.266,3,0.7
CA-2015-140718,2015-07-02,2015-07-04,First Class,FA-14230,Frank Atkinson,Corporate,United States,Raleigh,North Carolina,South,TEC-PH-10003505,Phones,Technology,Geemarc AmpliPOWER60,74.24,65.888,1,0.2
CA-2014-119977,2014-10-08,2014-10-13,Second Class,DN-13690,Duane Noonan,Consumer,United States,New York City,New York,East,OFF-PA-10003823,Paper,Office Supplies,Xerox 197,123.92,68.156,4,0
US-2015-115343,2015-09-22,2015-09-25,First Class,FO-14305,Frank Olsen,Consumer,United States,Philadelphia,Pennsylvania,East,OFF-SU-10000898,Supplies,Office Supplies,"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles 3 7/8"" Cut 8""L",55.6,49.345,5,0.2
CA-2017-163671,2017-12-24,2017-12-30,Standard Class,DP-13105,Dave Poirier,Corporate,United States,Meridian,Idaho,West,OFF-BI-10001679,Binders,Office Supplies,GBC Instant Index System for Binding Systems,21.312,13.32,3,0.2
CA-2017-135909,2017-10-13,2017-10-20,Standard Class,JW-15220,Jane Waco,Corporate,United States,Sacramento,California,West,TEC-AC-10002335,Accessories,Technology,Logitech Media Keyboard K200,209.94,170.0514,6,0
US-2017-114356,2017-08-20,2017-08-26,Standard Class,TT-21460,Tonja Turnell,Home Office,United States,Charlotte,North Carolina,South,TEC-PH-10003171,Phones,Technology,Plantronics Encore H101 Dual Earpieces Headset,35.96,32.364,1,0.2
CA-2015-125934,2015-09-11,2015-09-18,Standard Class,SN-20560,Skye Norling,Home Office,United States,Paterson,New Jersey,East,OFF-LA-10000414,Labels,Office Supplies,Avery 503,31.05,16.146,3,0
CA-2015-158148,2015-12-20,2015-12-26,Standard Class,JM-15865,John Murray,Consumer,United States,Arlington,Virginia,South,OFF-AP-10003281,Appliances,Office Supplies,Acco 6 Outlet Guardian Standard Surge Suppressor,36.27,25.389,3,0
CA-2014-120411,2014-09-20,2014-09-23,First Class,SB-20185,Sarah Brown,Consumer,United States,Chicago,Illinois,Central,FUR-BO-10004218,Bookcases,Furniture,Bush Heritage Pine Collection 5-Shelf Bookcase Albany Pine Finish *Special Order,493.43,563.92,5,0.3
CA-2016-158260,2016-11-04,2016-11-08,Standard Class,CC-12475,Cindy Chapman,Consumer,United States,San Diego,California,West,TEC-MA-10003176,Machines,Technology,Okidata B400 Printer,686.4,609.18,2,0.2
CA-2017-101805,2017-12-01,2017-12-06,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,Seattle,Washington,West,OFF-BI-10002003,Binders,Office Supplies,Ibico Presentation Index for Binding Systems,15.92,10.547,5,0.2
US-2014-105137,2014-10-10,2014-10-10,Same Day,RB-19435,Richard Bierner,Consumer,United States,Columbus,Ohio,East,TEC-MA-10002694,Machines,Technology,Hewlett-Packard Deskjet F4180 All-in-One Color Ink-jet - Printer / copier / scanner,101.994,173.3898,2,0.7
CA-2017-142489,2017-11-14,2017-11-16,Second Class,TC-21295,Toby Carlisle,Consumer,United States,Houston,Texas,Central,OFF-BI-10003684,Binders,Office Supplies,Wilson Jones Legal Size Ring Binders,21.99,54.975,5,0.8
US-2016-141264,2016-08-13,2016-08-19,Standard Class,CT-11995,Carol Triggs,Consumer,United States,Irving,Texas,Central,OFF-SU-10003505,Supplies,Office Supplies,Premier Electric Letter Opener,185.376,220.134,2,0.2
CA-2017-126928,2017-09-17,2017-09-23,Standard Class,GZ-14470,Gary Zandusky,Consumer,United States,Morristown,New Jersey,East,TEC-MA-10004626,Machines,Technology,Lexmark 20R1285 X6650 Wireless All-in-One Printer,480,254.4,4,0
US-2015-107944,2015-03-23,2015-03-25,First Class,AM-10360,Alice McCarthy,Corporate,United States,Los Angeles,California,West,OFF-PA-10000659,Paper,Office Supplies,TOPS Carbonless Receipt Book Four 2-3/4 x 7-1/4 Money Receipts per Page,192.72,100.2144,11,0
CA-2016-135594,2016-06-30,2016-07-03,Second Class,AH-10120,Adrian Hane,Home Office,United States,Aurora,Illinois,Central,TEC-AC-10003038,Accessories,Technology,Kingston Digital DataTraveler 16GB USB 2.0,50.12,50.7465,7,0.2
US-2017-115252,2017-10-20,2017-10-25,Standard Class,MY-18295,Muhammed Yedwab,Corporate,United States,Durham,North Carolina,South,TEC-PH-10004071,Phones,Technology,PayAnywhere Card Reader,15.984,14.5854,2,0.2
CA-2014-107398,2014-08-25,2014-08-30,Standard Class,BS-11590,Brendan Sweed,Corporate,United States,Columbus,Ohio,East,OFF-BI-10001982,Binders,Office Supplies,Wilson Jones Custom Binder Spines & Labels,6.528,11.0976,4,0.7
CA-2014-169642,2014-07-27,2014-07-30,Second Class,BB-10990,Barry Blumstein,Corporate,United States,Los Angeles,California,West,OFF-ST-10002574,Storage,Office Supplies,SAFCO Commercial Wire Shelving Black,276.28,276.28,2,0
CA-2017-103968,2017-12-01,2017-12-07,Standard Class,ML-17755,Max Ludwig,Home Office,United States,Stockton,California,West,FUR-FU-10003394,Furnishings,Furniture,"Tenex ""The Solids"" Textured Chair Mats",629.64,522.6012,9,0
CA-2016-147256,2016-10-17,2016-10-21,Second Class,FC-14245,Frank Carlisle,Home Office,United States,Columbia,Missouri,Central,TEC-PH-10003072,Phones,Technology,Panasonic KX-TG9541B DECT 6.0 Digital 2-Line Expandable Cordless Phone With Digital Answering System,449.97,229.4847,3,0
CA-2016-162159,2016-09-16,2016-09-18,First Class,CR-12625,Corey Roper,Home Office,United States,Columbus,Georgia,South,FUR-CH-10001146,Chairs,Furniture,Global Value Mid-Back Manager's Chair Gray,121.78,91.335,2,0
CA-2015-111038,2015-12-01,2015-12-06,Standard Class,LC-16960,Lindsay Castell,Home Office,United States,San Diego,California,West,FUR-CH-10003973,Chairs,Furniture,GuestStacker Chair with Chrome Finish Legs,2676.672,2409.0048,9,0.2
CA-2014-124723,2014-08-05,2014-08-12,Standard Class,GZ-14470,Gary Zandusky,Consumer,United States,Texas City,Texas,Central,FUR-TA-10001307,Tables,Furniture,SAFCO PlanMaster Heigh-Adjustable Drafting Table Base 43w x 30d x 30-37h Black,489.23,447.296,2,0.3
CA-2016-167241,2016-08-15,2016-08-22,Standard Class,BD-11320,Bill Donatelli,Consumer,United States,Los Angeles,California,West,FUR-FU-10004071,Furnishings,Furniture,Luxo Professional Magnifying Clamp-On Fluorescent Lamps,312.03,268.3458,3,0
CA-2015-163237,2015-08-07,2015-08-09,Second Class,EM-14095,Eudokia Martin,Corporate,United States,Springfield,Virginia,South,TEC-PH-10003601,Phones,Technology,Ativa D5772 2-Line 5.8GHz Digital Expandable Corded/Cordless Phone System with Answering & Caller ID/Call Waiting Black/Silver,494.97,346.479,3,0
CA-2016-150483,2016-05-31,2016-06-04,Standard Class,BP-11290,Beth Paige,Consumer,United States,Decatur,Illinois,Central,FUR-FU-10001379,Furnishings,Furniture,"Executive Impressions 16-1/2"" Circular Wall Clock",32.064,44.8896,3,0.6
US-2016-126431,2016-07-01,2016-07-01,Same Day,SU-20665,Stephanie Ulpright,Home Office,United States,New York City,New York,East,OFF-LA-10001474,Labels,Office Supplies,Avery 477,30.53,16.4862,1,0
CA-2016-139934,2016-12-18,2016-12-20,First Class,AY-10555,Andy Yotov,Corporate,United States,San Francisco,California,West,TEC-PH-10001552,Phones,Technology,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,66.976,60.2784,7,0.2
CA-2015-109603,2015-01-26,2015-02-01,Standard Class,EM-13825,Elizabeth Moffitt,Corporate,United States,Moreno Valley,California,West,OFF-PA-10003790,Paper,Office Supplies,Xerox 1991,182.72,98.6688,8,0
CA-2017-160661,2017-10-28,2017-11-01,Standard Class,SA-20830,Sue Ann Reed,Consumer,United States,Everett,Massachusetts,East,OFF-LA-10002475,Labels,Office Supplies,Avery 519,21.93,11.6229,3,0
CA-2017-102610,2017-11-04,2017-11-08,Standard Class,CA-12265,Christina Anderson,Consumer,United States,Chattanooga,Tennessee,South,TEC-AC-10000303,Accessories,Technology,Logitech M510 Wireless Mouse,95.976,80.3799,3,0.2
US-2016-144057,2016-05-09,2016-05-13,Standard Class,CV-12805,Cynthia Voltz,Corporate,United States,Austin,Texas,Central,OFF-ST-10001490,Storage,Office Supplies,Hot File 7-Pocket Floor Stand,856.656,749.574,6,0.2
CA-2014-160276,2014-04-02,2014-04-08,Standard Class,AH-10690,Anna Häberlin,Corporate,United States,Virginia Beach,Virginia,South,FUR-FU-10003192,Furnishings,Furniture,Luxo Adjustable Task Clamp Lamp,177.68,131.4832,2,0
CA-2014-132983,2014-04-28,2014-05-03,Standard Class,DS-13180,David Smith,Corporate,United States,Jamestown,New York,East,TEC-AC-10000736,Accessories,Technology,Logitech G600 MMO Gaming Mouse,159.98,102.3872,2,0
CA-2016-145709,2016-10-04,2016-10-08,Standard Class,AH-10690,Anna Häberlin,Corporate,United States,Coral Gables,Florida,South,TEC-PH-10003095,Phones,Technology,Samsung HM1900 Bluetooth Headset,52.68,32.925,3,0.2
CA-2017-133928,2017-06-11,2017-06-17,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Hickory,North Carolina,South,OFF-BI-10001525,Binders,Office Supplies,"Acco Pressboard Covers with Storage Hooks 14 7/8"" x 11"" Executive Red",4.572,8.382,4,0.7
CA-2016-168032,2016-01-30,2016-02-03,Standard Class,DF-13135,David Flashing,Consumer,United States,Rockford,Illinois,Central,TEC-PH-10004241,Phones,Technology,Nokia Lumia 1020,1439.968,1295.9712,4,0.2
CA-2015-143616,2015-09-27,2015-09-29,Second Class,SS-20140,Saphhira Shifley,Corporate,United States,Seattle,Washington,West,OFF-AR-10002067,Art,Office Supplies,Newell 334,99.2,73.408,5,0
US-2015-168704,2015-04-13,2015-04-17,Standard Class,FP-14320,Frank Preis,Consumer,United States,Huntsville,Texas,Central,FUR-TA-10000688,Tables,Furniture,Chromcraft Bull-Nose Wood Round Conference Table Top Wood Base,609.98,723.262,4,0.3
CA-2017-143252,2017-12-18,2017-12-24,Standard Class,HE-14800,Harold Engle,Corporate,United States,Milwaukee,Wisconsin,Central,FUR-FU-10001057,Furnishings,Furniture,Tensor Track Tree Floor Lamp,99.95,76.9615,5,0
CA-2016-102134,2016-03-14,2016-03-19,Standard Class,SP-20545,Sibella Parks,Corporate,United States,Green Bay,Wisconsin,Central,FUR-FU-10003724,Furnishings,Furniture,Westinghouse Clip-On Gooseneck Lamps,16.74,12.3876,2,0
CA-2017-130036,2017-08-27,2017-08-27,Same Day,BP-11185,Ben Peterman,Corporate,United States,Philadelphia,Pennsylvania,East,OFF-PA-10000528,Paper,Office Supplies,Xerox 1981,12.672,8.712,3,0.2
CA-2015-134117,2015-12-17,2015-12-19,Second Class,PG-18895,Paul Gonzalez,Consumer,United States,Los Angeles,California,West,OFF-AR-10003903,Art,Office Supplies,Sanford 52201 APSCO Electric Pencil Sharpener,204.85,151.589,5,0
CA-2014-130918,2014-08-22,2014-08-24,Second Class,JP-15520,Jeremy Pistek,Consumer,United States,North Miami,Florida,South,OFF-SU-10003936,Supplies,Office Supplies,Acme Serrated Blade Letter Opener,7.632,9.4446,3,0.2
CA-2016-159023,2016-11-03,2016-11-05,First Class,NW-18400,Natalie Webber,Consumer,United States,Portland,Oregon,West,OFF-BI-10002813,Binders,Office Supplies,Avery Reinforcements for Hole-Punch Pages,4.158,7.623,7,0.7
CA-2017-111717,2017-10-10,2017-10-16,Standard Class,SW-20245,Scot Wooten,Consumer,United States,Aurora,Illinois,Central,FUR-CH-10001545,Chairs,Furniture,Hon Comfortask Task/Swivel Chairs,239.358,287.2296,3,0.3
CA-2014-154592,2014-12-07,2014-12-08,First Class,EH-14005,Erica Hernandez,Home Office,United States,San Francisco,California,West,OFF-PA-10000062,Paper,Office Supplies,Green Bar Computer Printout Paper,164.88,84.0888,3,0
CA-2014-128622,2014-11-15,2014-11-17,Second Class,SC-20260,Scott Cohen,Corporate,United States,San Francisco,California,West,OFF-SU-10001574,Supplies,Office Supplies,Acme Value Line Scissors,10.95,7.665,3,0
CA-2017-148355,2017-12-24,2017-12-28,Standard Class,NC-18535,Nick Crebassa,Corporate,United States,New Bedford,Massachusetts,East,OFF-PA-10001972,Paper,Office Supplies,Xerox 214,19.44,10.1088,3,0
CA-2014-132913,2014-12-24,2014-12-26,First Class,AS-10090,Adam Shillingsburg,Consumer,United States,San Diego,California,West,OFF-AP-10003278,Appliances,Office Supplies,Belkin 7-Outlet SurgeMaster Home Series,13.97,10.3378,1,0
CA-2017-150910,2017-12-22,2017-12-28,Standard Class,JL-15130,Jack Lebron,Consumer,United States,Jackson,Tennessee,South,FUR-TA-10002903,Tables,Furniture,"Bevis Round Bullnose 29"" High Table Top",934.956,1184.2776,6,0.4
CA-2014-156790,2014-08-08,2014-08-10,Second Class,VG-21790,Vivek Gonzalez,Consumer,United States,Jacksonville,Florida,South,FUR-BO-10000468,Bookcases,Furniture,O'Sullivan 2-Shelf Heavy-Duty Bookcases,155.456,163.2288,4,0.2
CA-2014-126480,2014-09-20,2014-09-24,Standard Class,HG-14965,Henry Goldwyn,Corporate,United States,San Diego,California,West,OFF-PA-10004610,Paper,Office Supplies,Xerox 1900,8.56,4.708,2,0
CA-2017-105620,2017-12-25,2017-12-28,First Class,JH-15430,Jennifer Halladay,Consumer,United States,Hialeah,Florida,South,FUR-FU-10004963,Furnishings,Furniture,Eldon 400 Class Desk Accessories Black Carbon,21,15.225,3,0.2
CA-2017-150266,2017-11-25,2017-11-30,Standard Class,RO-19780,Rose O'Brian,Consumer,United States,Houston,Texas,Central,TEC-PH-10003437,Phones,Technology,Blue Parrot B250XT Professional Grade Wireless Bluetooth Headset with,299.96,262.465,5,0.2
CA-2016-157280,2016-11-05,2016-11-07,First Class,LW-17125,Liz Willingham,Consumer,United States,Virginia Beach,Virginia,South,FUR-FU-10004665,Furnishings,Furniture,3M Polarizing Task Lamp with Clamp Arm Light Gray,273.96,202.7304,2,0
CA-2017-106691,2017-11-06,2017-11-12,Standard Class,CC-12370,Christopher Conant,Consumer,United States,Houston,Texas,Central,OFF-BI-10000145,Binders,Office Supplies,Zipper Ring Binder Pockets,1.248,3.1824,2,0.8
CA-2016-134180,2016-11-03,2016-11-07,Standard Class,JP-16135,Julie Prescott,Home Office,United States,Philadelphia,Pennsylvania,East,TEC-AC-10000892,Accessories,Technology,NETGEAR N750 Dual Band Wi-Fi Gigabit Router,72,57.6,1,0.2
CA-2014-166730,2014-12-30,2015-01-01,First Class,DD-13570,Dorothy Dickinson,Consumer,United States,Memphis,Tennessee,South,OFF-ST-10002554,Storage,Office Supplies,Tennsco Industrial Shelving,39.128,47.9318,1,0.2
CA-2017-157469,2017-12-02,2017-12-07,Standard Class,ES-14080,Erin Smith,Corporate,United States,Lakewood,Ohio,East,OFF-AR-10001662,Art,Office Supplies,Rogers Handheld Barrel Pencil Sharpener,19.728,18.0018,9,0.2
CA-2017-122308,2017-03-24,2017-03-28,Standard Class,MV-17485,Mark Van Huff,Consumer,United States,New York City,New York,East,FUR-CH-10000665,Chairs,Furniture,Global Airflow Leather Mesh Back Chair Black,271.764,211.372,2,0.1
US-2014-149034,2014-11-19,2014-11-21,First Class,RD-19900,Ruben Dartt,Consumer,United States,Philadelphia,Pennsylvania,East,TEC-AC-10003023,Accessories,Technology,Logitech G105 Gaming Keyboard,47.496,48.6834,1,0.2
CA-2017-159226,2017-04-25,2017-04-27,Second Class,RL-19615,Rob Lucas,Consumer,United States,Los Angeles,California,West,FUR-BO-10004709,Bookcases,Furniture,Bush Westfield Collection Bookcases Medium Cherry Finish,344.981,316.5708,7,0.15
CA-2017-156622,2017-11-23,2017-11-26,First Class,JP-15460,Jennifer Patt,Corporate,United States,Dallas,Texas,Central,OFF-PA-10000477,Paper,Office Supplies,Xerox 22,36.288,23.5872,7,0.2
CA-2014-119529,2014-11-03,2014-11-05,Second Class,DM-13345,Denise Monton,Corporate,United States,Orange,New Jersey,East,OFF-BI-10000546,Binders,Office Supplies,Avery Durable Binders,5.76,2.9376,2,0
CA-2015-150413,2015-10-19,2015-10-24,Second Class,CS-11860,Cari Schnelling,Consumer,United States,Dallas,Texas,Central,OFF-BI-10000404,Binders,Office Supplies,Avery Printable Repositionable Plastic Tabs,1.72,4.558,1,0.8
CA-2014-108182,2014-02-06,2014-02-10,Second Class,DL-13315,Delfina Latchford,Consumer,United States,Romeoville,Illinois,Central,OFF-BI-10001196,Binders,Office Supplies,Avery Flip-Chart Easel Binder Black,8.952,23.7228,2,0.8
CA-2016-110898,2016-03-06,2016-03-12,Standard Class,LC-16870,Lena Cacioppo,Consumer,United States,Chicago,Illinois,Central,OFF-AP-10001626,Appliances,Office Supplies,Commercial WindTunnel Clean Air Upright Vacuum Replacement Belts Filtration Bags,2.334,8.6358,3,0.8
CA-2015-123092,2015-12-03,2015-12-07,Standard Class,JG-15115,Jack Garza,Consumer,United States,Jacksonville,North Carolina,South,FUR-FU-10000222,Furnishings,Furniture,"Seth Thomas 16"" Steel Case Clock",77.952,65.2848,3,0.2
US-2015-128587,2015-12-24,2015-12-30,Standard Class,HM-14860,Harry Marie,Corporate,United States,Springfield,Missouri,Central,FUR-FU-10003026,Furnishings,Furniture,Eldon Regeneration Recycled Desk Accessories Black,9.68,5.9048,2,0
US-2017-139577,2017-10-01,2017-10-06,Standard Class,TN-21040,Tanja Norvell,Home Office,United States,San Francisco,California,West,TEC-AC-10004708,Accessories,Technology,Sony 32GB Class 10 Micro SDHC R40 Memory Card,104.75,82.7525,5,0
CA-2017-159100,2017-10-16,2017-10-21,Standard Class,VP-21760,Victoria Pisteka,Corporate,United States,Columbia,Tennessee,South,TEC-AC-10003499,Accessories,Technology,Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,18.528,14.1276,2,0.2
CA-2014-109043,2014-08-15,2014-08-17,First Class,CS-12355,Christine Sundaresam,Consumer,United States,Hollywood,Florida,South,OFF-PA-10000312,Paper,Office Supplies,Xerox 1955,91.36,61.668,5,0.2
US-2017-116491,2017-11-11,2017-11-13,First Class,PG-18820,Patrick Gardner,Consumer,United States,Dallas,Texas,Central,TEC-PH-10004531,Phones,Technology,OtterBox Commuter Series Case - iPhone 5 & 5s,35.184,22.8696,2,0.2
CA-2017-122763,2017-03-20,2017-03-20,Same Day,HG-14845,Harry Greene,Consumer,United States,Houston,Texas,Central,OFF-PA-10000474,Paper,Office Supplies,Easy-staple paper,56.704,37.5664,2,0.2
CA-2017-137785,2017-05-13,2017-05-17,Standard Class,MH-18115,Mick Hernandez,Home Office,United States,Philadelphia,Pennsylvania,East,FUR-CH-10001482,Chairs,Furniture,Office Star - Mesh Screen back chair with Vinyl seat,458.43,582.861,5,0.3
CA-2014-133389,2014-06-22,2014-06-22,Same Day,TB-21280,Toby Braunhardt,Consumer,United States,Phoenix,Arizona,West,OFF-BI-10001553,Binders,Office Supplies,SpineVue Locking Slant-D Ring Binders by Cardinal,8.226,14.2584,3,0.7
CA-2014-103807,2014-12-02,2014-12-09,Standard Class,EM-13825,Elizabeth Moffitt,Corporate,United States,Sandy Springs,Georgia,South,TEC-AC-10000199,Accessories,Technology,Kingston Digital DataTraveler 8GB USB 2.0,5.95,5.117,1,0
CA-2015-102855,2015-04-05,2015-04-06,Same Day,JF-15415,Jennifer Ferguson,Consumer,United States,Spokane,Washington,West,TEC-AC-10001767,Accessories,Technology,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,239.94,213.5466,6,0
CA-2017-107825,2017-11-18,2017-11-18,Same Day,NB-18655,Nona Balk,Corporate,United States,Milwaukee,Wisconsin,Central,OFF-ST-10001321,Storage,Office Supplies,Decoflex Hanging Personal Folder File Blue,92.52,67.5396,6,0
CA-2017-106047,2017-07-12,2017-07-18,Standard Class,CS-11860,Cari Schnelling,Consumer,United States,Fairfield,Ohio,East,OFF-PA-10000791,Paper,Office Supplies,Wirebound Message Books Four 2 3/4 x 5 Forms per Page 200 Sets per Book,3.816,2.6235,1,0.2
CA-2017-127803,2017-05-19,2017-05-23,Standard Class,ND-18460,Neil Ducich,Corporate,United States,Huntsville,Alabama,South,OFF-BI-10001787,Binders,Office Supplies,Wilson Jones Four-Pocket Poly Binders,26.16,13.3416,4,0
CA-2015-137071,2015-12-20,2015-12-21,First Class,ED-13885,Emily Ducich,Home Office,United States,Houston,Texas,Central,TEC-AC-10004353,Accessories,Technology,Hypercom P1300 Pinpad,100.8,79.38,2,0.2
CA-2016-121447,2016-02-21,2016-02-22,First Class,EA-14035,Erin Ashbrook,Corporate,United States,New York City,New York,East,FUR-FU-10001861,Furnishings,Furniture,Floodlight Indoor Halogen Bulbs 1 Bulb per Pack 60 Watts,135.8,69.258,7,0
CA-2017-143084,2017-03-18,2017-03-22,Standard Class,BP-11050,Barry Pond,Corporate,United States,Los Angeles,California,West,OFF-AR-10002766,Art,Office Supplies,Prang Drawing Pencil Set,13.9,10.147,5,0
